station_code;station_name;year;month;absolute_max_temp;average_max_temp;absolute_min_temp;average_min_temp;average_month_temp;min_floor_temp;monthly_rainfall_sum_mm;max_daily_rainfall_sum;monthly_sunhours_sum;max_snow_cover;num_of_days_snow_cover;num_of_days_rainfall;num_of_days_snowing;num_of_days_rainfall_snowing;num_of_days_hail;num_of_days_fog;num_of_days_blurring;num_of_days_rime;num_of_days_glaze;num_of_days_low_blizzard;num_of_days_high_blizzard;num_of_days_zmetnienie_XD;num_of_days_plus_10m_s;num_of_days_plus_15m_s;num_of_days_storm;num_of_days_dew;num_of_days_hoarfrost;autumn;spring;summer;winter
351220495;LUBLIN-RADAWIEC;1971;3;20.5;4.0;-23.1;-4.8;-0.3;-25.0;33.0;6.0;0.0;20;18;3;15;4;0;2;23;0;0;5;3;4;0;0;0;3;11;0;1;0;0
351220495;LUBLIN-RADAWIEC;1971;4;19.6;13.3;-3.3;3.0;8.0;-5.9;35.8;11.7;0.0;0;0;13;0;0;0;2;12;0;0;0;0;1;0;0;0;18;8;0;1;0;0
351220495;LUBLIN-RADAWIEC;1971;5;28.8;21.3;-1.0;9.0;15.3;-4.7;50.4;14.5;0.0;0;0;9;1;1;1;1;14;0;0;0;0;3;0;0;7;26;1;0;1;0;0
351220495;LUBLIN-RADAWIEC;1971;6;28.5;22.0;5.9;10.8;16.1;3.1;85.0;39.2;0.0;0;0;15;0;0;1;0;14;0;0;0;0;0;0;0;6;24;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1971;7;32.1;24.4;5.1;11.4;18.2;2.8;46.9;23.1;0.0;0;0;6;0;0;0;0;6;0;0;0;0;6;0;0;2;28;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1971;8;33.5;26.2;2.1;11.0;18.7;-1.6;17.4;4.2;0.0;0;0;7;0;0;0;1;11;0;0;0;0;5;0;0;2;29;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1971;9;24.7;16.5;-1.2;6.4;10.9;-3.9;51.2;15.4;0.0;0;0;13;0;0;1;8;20;0;0;0;0;0;0;0;0;25;4;1;0;0;0
351220495;LUBLIN-RADAWIEC;1971;10;20.4;12.7;-4.6;4.3;7.9;-7.6;35.6;13.0;0.0;0;0;12;1;2;0;0;19;0;0;0;0;6;2;0;0;18;4;1;0;0;0
351220495;LUBLIN-RADAWIEC;1971;11;13.4;4.7;-11.3;-0.1;2.1;-15.8;30.9;7.9;0.0;11;11;9;8;3;0;3;24;0;0;0;2;1;0;0;0;8;7;1;0;0;0
351220495;LUBLIN-RADAWIEC;1971;12;9.6;4.4;-5.4;1.0;2.5;-7.3;31.8;8.9;0.0;3;5;12;11;9;0;7;22;0;0;1;0;0;0;0;0;3;6;0;0;0;1
351220495;LUBLIN-RADAWIEC;1972;1;2.2;-5.1;-26.0;-10.7;-8.0;-29.3;26.6;6.9;0.0;20;25;2;12;0;0;4;26;2;1;1;0;1;0;0;0;0;19;0;0;0;1
351220495;LUBLIN-RADAWIEC;1972;2;8.7;2.5;-13.7;-3.1;-0.6;-20.4;3.8;1.7;0.0;18;12;5;3;2;0;7;20;0;0;1;0;2;0;0;0;2;14;0;0;0;1
351220495;LUBLIN-RADAWIEC;1972;3;16.6;9.0;-11.1;-0.8;3.4;-12.3;13.5;4.6;0.0;3;2;3;6;2;0;0;14;0;0;0;0;4;1;0;0;12;13;0;1;0;0
351220495;LUBLIN-RADAWIEC;1972;4;24.1;14.2;-3.7;4.3;8.6;-7.0;39.5;8.1;0.0;0;0;16;0;0;0;2;19;0;0;0;0;0;0;0;1;21;8;0;1;0;0
351220495;LUBLIN-RADAWIEC;1972;5;27.3;20.0;2.9;8.9;14.4;-2.1;35.5;5.8;0.0;0;0;18;0;0;0;1;19;0;0;0;0;3;0;0;5;20;0;0;1;0;0
351220495;LUBLIN-RADAWIEC;1972;6;31.3;24.5;7.8;11.8;17.8;2.5;73.7;25.8;0.0;0;0;14;0;0;0;0;18;0;0;0;0;3;0;0;5;26;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1972;7;32.8;26.7;8.2;15.6;20.8;5.2;66.9;28.7;0.0;0;0;11;0;0;0;0;18;0;0;0;0;2;0;0;9;25;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1972;8;30.1;22.3;5.2;12.6;17.1;2.8;204.5;67.8;0.0;0;0;14;0;0;0;3;20;0;0;0;0;2;0;0;7;26;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1972;9;25.6;16.6;2.3;7.4;11.5;-0.5;100.7;17.2;0.0;0;0;16;0;0;0;1;27;0;0;0;0;3;0;0;0;23;0;1;0;0;0
351220495;LUBLIN-RADAWIEC;1972;10;17.1;10.3;-2.4;2.4;5.9;-5.4;25.1;6.7;0.0;0;0;13;2;2;2;7;26;0;0;0;0;3;0;0;0;25;10;1;0;0;0
351220495;LUBLIN-RADAWIEC;1972;11;13.8;6.8;-5.6;1.9;4.1;-9.3;32.5;11.1;0.0;4;4;9;10;5;0;2;26;0;0;0;0;1;2;0;0;15;10;1;0;0;0
351220495;LUBLIN-RADAWIEC;1972;12;11.5;3.0;-14.7;-3.7;-0.8;-18.5;3.8;1.2;0.0;0;0;7;2;1;0;8;29;0;0;0;0;1;0;0;0;9;23;0;0;0;1
351220495;LUBLIN-RADAWIEC;1973;1;7.1;0.1;-14.4;-5.6;-2.9;-19.7;13.0;4.1;0.0;7;24;4;10;1;0;6;23;0;5;2;0;0;0;0;0;0;15;0;0;0;1
351220495;LUBLIN-RADAWIEC;1973;2;6.8;2.9;-9.3;-0.5;1.1;-13.0;42.9;14.4;0.0;18;16;6;16;3;0;2;21;0;3;2;2;0;1;0;0;1;4;0;0;0;1
351220495;LUBLIN-RADAWIEC;1973;3;20.4;8.1;-7.7;-1.0;3.2;-9.0;19.4;6.6;0.0;2;3;3;9;3;0;0;22;0;0;0;0;2;0;0;0;10;19;0;1;0;0
351220495;LUBLIN-RADAWIEC;1973;4;23.4;13.7;-2.7;2.8;8.0;-7.1;34.2;11.3;0.0;0;0;12;2;2;0;2;17;0;0;0;0;0;0;0;1;22;13;0;1;0;0
351220495;LUBLIN-RADAWIEC;1973;5;27.2;17.6;0.7;7.6;12.1;-1.9;84.4;22.2;0.0;0;0;15;0;0;0;4;21;0;0;0;0;2;0;0;5;25;1;0;1;0;0
351220495;LUBLIN-RADAWIEC;1973;6;28.4;20.2;5.6;10.7;15.2;2.0;118.0;18.4;0.0;0;0;16;0;0;0;7;19;0;0;0;0;2;0;0;5;22;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1973;7;27.1;21.9;7.8;12.7;17.1;6.8;72.4;14.3;0.0;0;0;18;0;0;1;6;28;0;0;0;0;1;0;0;14;21;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1973;8;30.3;23.1;3.5;10.4;16.8;-0.2;22.9;9.2;0.0;0;0;7;0;0;0;0;19;0;0;0;0;8;0;0;2;30;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1973;9;28.1;17.7;0.6;8.0;12.5;-1.5;50.6;14.3;0.0;0;0;13;0;0;0;5;23;0;0;0;0;4;0;0;2;21;1;1;0;0;0
351220495;LUBLIN-RADAWIEC;1973;10;22.1;10.1;-4.6;2.4;6.0;-6.1;42.7;10.0;0.0;7;2;12;5;4;1;7;26;0;0;0;0;3;0;0;0;17;12;1;0;0;0
351220495;LUBLIN-RADAWIEC;1973;11;9.5;3.4;-10.4;-1.8;0.9;-12.9;49.7;7.5;0.0;9;11;9;11;3;0;1;18;1;0;0;0;0;5;0;0;2;14;1;0;0;0
351220495;LUBLIN-RADAWIEC;1973;12;5.6;0.6;-15.6;-4.7;-1.7;-17.7;26.1;5.6;0.0;20;29;4;16;2;0;4;24;2;1;15;8;1;2;0;0;2;15;0;0;0;1
351220495;LUBLIN-RADAWIEC;1974;1;3.9;-0.1;-13.4;-4.5;-2.4;-16.3;21.1;5.5;0.0;10;15;5;8;1;1;7;26;1;3;2;1;1;0;0;0;1;17;0;0;0;1
351220495;LUBLIN-RADAWIEC;1974;2;13.8;4.5;-6.4;-0.9;1.6;-8.0;27.0;9.0;0.0;3;1;6;5;2;0;2;24;0;0;0;0;0;0;0;0;8;18;0;0;0;1
351220495;LUBLIN-RADAWIEC;1974;3;22.1;8.5;-4.2;-0.6;3.6;-6.2;6.6;4.1;0.0;3;1;3;1;0;0;0;13;0;0;1;0;8;0;0;1;8;14;0;1;0;0
351220495;LUBLIN-RADAWIEC;1974;4;20.5;11.6;-4.0;1.5;6.4;-7.9;19.0;4.6;0.0;0;0;12;0;0;0;0;11;0;0;0;0;4;0;0;1;14;2;0;1;0;0
351220495;LUBLIN-RADAWIEC;1974;5;23.3;15.7;2.2;6.3;10.7;-1.7;47.5;6.5;0.0;0;0;18;0;0;0;1;24;0;0;0;0;1;0;0;4;18;0;0;1;0;0
351220495;LUBLIN-RADAWIEC;1974;6;24.1;18.7;4.9;9.2;13.7;0.8;159.2;28.8;0.0;0;0;24;0;0;0;1;23;0;0;0;0;1;0;0;9;16;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1974;7;27.8;20.4;6.8;10.9;15.3;3.4;143.3;65.7;0.0;0;0;24;0;0;2;0;24;0;0;0;0;2;1;0;7;20;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1974;8;30.6;22.6;7.5;12.7;17.5;4.0;74.1;30.6;0.0;0;0;10;0;0;0;3;24;0;0;0;0;4;1;0;8;27;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1974;9;24.8;18.7;2.4;8.6;13.3;-0.5;54.5;16.4;0.0;0;0;15;0;0;0;7;25;0;0;0;0;1;0;0;1;27;0;1;0;0;0
351220495;LUBLIN-RADAWIEC;1974;10;13.6;8.8;-0.8;3.5;6.0;-3.6;201.3;27.2;0.0;2;1;23;3;2;0;6;28;0;0;0;0;1;0;0;0;20;2;1;0;0;0
351220495;LUBLIN-RADAWIEC;1974;11;13.4;5.1;-3.0;0.4;2.5;-4.5;40.7;12.0;0.0;7;3;7;7;6;0;10;27;0;0;0;0;0;0;0;0;17;18;1;0;0;0
351220495;LUBLIN-RADAWIEC;1974;12;9.6;3.1;-5.7;-0.7;1.2;-7.8;51.5;6.9;0.0;7;12;12;15;6;0;8;25;3;1;0;0;0;2;0;1;3;11;0;0;0;1
351220495;LUBLIN-RADAWIEC;1975;1;9.1;4.0;-7.9;-0.7;1.6;-7.5;29.8;9.2;0.0;2;8;6;13;3;0;6;19;2;0;0;0;0;3;0;0;4;19;0;0;0;1
351220495;LUBLIN-RADAWIEC;1975;2;5.4;1.0;-14.4;-4.8;-2.1;-18.3;11.0;4.4;0.0;5;14;3;6;0;0;15;23;3;1;2;0;0;0;0;0;0;19;0;0;0;1
351220495;LUBLIN-RADAWIEC;1975;3;15.7;8.7;-5.0;0.3;3.9;-6.8;15.7;7.2;0.0;1;1;7;5;1;0;4;21;0;0;0;0;3;0;0;1;13;14;0;1;0;0
351220495;LUBLIN-RADAWIEC;1975;4;21.2;10.9;-1.2;2.7;6.6;-4.1;47.4;8.5;0.0;1;1;15;2;1;0;4;21;0;0;0;0;0;1;0;1;18;5;0;1;0;0
351220495;LUBLIN-RADAWIEC;1975;5;26.6;18.9;3.0;9.5;14.1;0.0;65.3;18.3;0.0;0;0;16;0;0;0;6;25;0;0;0;0;2;0;0;6;26;0;0;1;0;0
351220495;LUBLIN-RADAWIEC;1975;6;27.6;20.4;2.6;11.0;15.4;0.4;84.4;14.6;0.0;0;0;16;0;0;1;2;24;0;0;0;0;4;0;0;9;20;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1975;7;28.8;23.7;10.0;13.0;18.3;7.1;81.9;26.7;0.0;0;0;13;0;0;0;2;23;0;0;0;0;6;0;0;7;24;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1975;8;27.8;23.5;5.1;12.3;17.6;1.7;76.6;61.8;0.0;0;0;11;0;0;0;3;21;0;0;0;0;1;0;0;10;27;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1975;9;26.7;21.5;4.6;9.7;15.1;0.1;23.6;8.8;0.0;0;0;8;0;0;0;9;22;0;0;0;0;5;0;0;3;28;0;1;0;0;0
351220495;LUBLIN-RADAWIEC;1975;10;23.3;10.8;-3.6;4.4;7.3;-6.5;52.3;12.8;0.0;0;0;18;1;0;0;15;27;0;0;0;0;0;0;0;1;13;6;1;0;0;0
351220495;LUBLIN-RADAWIEC;1975;11;9.4;3.3;-13.9;-2.0;0.4;-16.8;8.3;4.1;0.0;3;9;5;3;0;0;10;26;1;0;0;0;0;0;0;0;9;15;1;0;0;0
351220495;LUBLIN-RADAWIEC;1975;12;6.6;1.6;-18.9;-3.6;-0.8;-26.3;32.9;7.7;0.0;15;14;2;17;4;0;8;24;4;0;4;2;0;0;0;0;0;17;0;0;0;1
351220495;LUBLIN-RADAWIEC;1976;1;6.3;-0.8;-18.9;-7.5;-4.0;-23.0;53.2;6.9;0.0;22;29;2;23;6;0;3;24;1;1;10;7;0;3;0;1;0;13;0;0;0;1
351220495;LUBLIN-RADAWIEC;1976;2;8.8;-1.4;-19.5;-9.5;-5.7;-22.1;0.3;0.2;0.0;17;26;1;1;0;0;6;23;3;0;1;0;1;0;0;0;1;16;0;0;0;1
351220495;LUBLIN-RADAWIEC;1976;3;12.1;1.3;-13.9;-5.3;-2.0;-17.8;21.4;3.8;0.0;18;22;4;17;2;0;8;25;1;2;3;1;1;1;0;0;0;16;0;1;0;0
351220495;LUBLIN-RADAWIEC;1976;4;20.6;12.6;-3.5;2.9;7.2;-5.7;27.7;6.4;0.0;2;2;10;5;4;0;6;20;0;0;0;0;3;0;0;2;14;6;0;1;0;0
351220495;LUBLIN-RADAWIEC;1976;5;21.4;16.4;0.4;6.0;11.3;-3.1;46.7;9.6;0.0;0;0;14;0;0;0;3;18;0;0;0;0;1;0;0;3;27;1;0;1;0;0
351220495;LUBLIN-RADAWIEC;1976;6;28.9;19.6;2.6;8.2;14.2;1.0;37.3;13.0;269.1;0;0;9;0;0;0;0;14;0;0;0;0;1;0;0;3;26;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1976;7;30.8;23.9;4.7;10.9;17.5;2.3;38.4;18.0;313.3;0;0;10;0;0;0;3;18;0;0;0;0;6;0;0;8;25;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1976;8;26.9;21.0;5.0;9.0;14.7;0.6;27.6;12.8;250.9;0;0;8;0;0;0;4;24;0;0;0;0;4;0;0;3;27;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1976;9;26.8;17.8;-2.2;7.6;12.4;-3.2;48.6;12.4;141.3;0;0;13;0;0;0;4;25;0;0;0;0;3;0;0;3;17;2;1;0;0;0
351220495;LUBLIN-RADAWIEC;1976;10;22.8;11.1;-4.5;3.3;6.8;-6.0;24.2;7.7;92.4;0;0;7;0;0;0;10;27;0;0;0;0;0;2;0;0;15;5;1;0;0;0
351220495;LUBLIN-RADAWIEC;1976;11;16.3;6.7;-7.4;1.7;3.8;-9.1;29.5;7.3;40.6;11;5;10;7;4;0;13;28;0;1;2;0;0;0;0;0;10;3;1;0;0;0
351220495;LUBLIN-RADAWIEC;1976;12;8.6;0.3;-11.7;-3.6;-1.7;-17.4;30.7;11.9;30.4;16;17;6;15;3;0;10;24;2;2;5;2;0;0;0;0;0;10;0;0;0;1
351220495;LUBLIN-RADAWIEC;1977;1;5.3;0.0;-14.8;-5.2;-2.6;-18.7;10.8;2.9;44.7;16;26;4;6;1;0;6;24;2;0;3;3;0;0;0;0;0;10;0;0;0;1
351220495;LUBLIN-RADAWIEC;1977;2;9.6;1.9;-8.9;-2.9;-0.3;-12.5;69.3;10.4;41.6;23;19;6;14;4;0;17;28;2;2;1;0;0;0;0;0;1;10;0;0;0;1
351220495;LUBLIN-RADAWIEC;1977;3;16.4;9.5;-6.3;0.6;4.6;-10.5;34.3;7.4;141.8;5;4;6;8;1;0;5;24;0;1;1;0;2;1;0;0;14;12;0;1;0;0
351220495;LUBLIN-RADAWIEC;1977;4;26.7;10.7;-3.6;2.0;6.0;-4.4;55.9;16.1;159.8;7;2;14;3;0;0;2;13;0;0;0;0;0;0;0;0;8;10;0;1;0;0
351220495;LUBLIN-RADAWIEC;1977;5;26.4;17.5;1.0;7.9;12.5;0.5;78.1;43.3;205.2;0;0;12;0;0;2;4;20;0;0;0;0;1;0;0;4;22;0;0;1;0;0
351220495;LUBLIN-RADAWIEC;1977;6;27.3;21.5;0.2;10.3;16.1;-0.8;43.7;13.9;266.9;0;0;13;0;0;0;6;21;0;0;0;0;8;0;0;7;28;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1977;7;28.1;21.0;6.5;10.7;15.7;4.0;73.5;14.6;232.6;0;0;16;0;0;0;4;25;0;0;0;0;3;0;0;4;26;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1977;8;26.4;20.4;5.7;11.2;15.6;3.7;159.2;42.7;173.9;0;0;15;0;0;0;6;28;0;0;0;0;1;0;0;7;23;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1977;9;25.9;15.1;-3.8;6.5;10.6;-6.3;50.5;15.8;138.5;0;0;11;0;0;0;4;22;0;0;0;0;2;0;0;1;20;6;1;0;0;0
351220495;LUBLIN-RADAWIEC;1977;10;22.0;13.4;-3.1;4.6;8.8;-4.0;6.8;2.8;124.2;0;0;6;0;0;0;13;29;0;0;0;0;6;0;0;0;23;6;1;0;0;0
351220495;LUBLIN-RADAWIEC;1977;11;14.2;6.8;-7.4;1.4;4.0;-10.4;42.8;5.5;79.8;10;4;7;10;4;0;5;23;0;0;2;2;0;0;0;0;10;12;1;0;0;0
351220495;LUBLIN-RADAWIEC;1977;12;5.3;-0.1;-13.8;-4.9;-2.3;-14.6;29.9;4.9;32.1;16;27;4;18;1;0;11;27;1;4;2;1;0;0;0;0;0;12;0;0;0;1
351220495;LUBLIN-RADAWIEC;1978;1;2.7;-0.8;-12.9;-5.7;-3.1;-14.2;25.3;11.5;74.4;19;31;1;15;3;0;4;23;1;0;2;3;0;0;0;0;0;15;0;0;0;1
351220495;LUBLIN-RADAWIEC;1978;2;7.5;-2.1;-23.2;-8.8;-5.1;-29.1;31.0;8.4;54.2;42;28;1;20;1;0;11;28;8;1;8;6;0;0;0;0;0;3;0;0;0;1
351220495;LUBLIN-RADAWIEC;1978;3;18.1;6.5;-3.8;-0.3;2.7;-5.6;21.3;4.4;124.1;20;9;5;12;4;0;13;22;0;0;0;0;1;0;0;0;5;8;0;1;0;0
351220495;LUBLIN-RADAWIEC;1978;4;17.1;10.2;-4.0;1.7;5.7;-6.4;41.6;11.5;134.0;1;1;11;4;2;0;5;24;0;0;0;0;0;0;0;4;18;9;0;1;0;0
351220495;LUBLIN-RADAWIEC;1978;5;23.5;15.9;-1.8;6.1;11.0;-4.4;51.5;13.7;212.1;2;1;14;3;1;1;4;24;0;0;0;0;1;0;0;3;23;3;0;1;0;0
351220495;LUBLIN-RADAWIEC;1978;6;25.9;19.6;3.0;9.3;14.4;-0.1;59.3;21.4;261.3;0;0;16;0;0;0;0;16;0;0;0;0;0;0;0;5;25;1;0;0;1;0
351220495;LUBLIN-RADAWIEC;1978;7;27.0;20.7;5.3;10.3;15.4;3.3;31.3;9.5;254.6;0;0;8;0;0;1;4;27;0;0;0;0;0;0;0;2;27;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1978;8;27.3;20.5;6.4;10.8;15.2;4.4;178.1;39.6;203.2;0;0;18;0;0;0;3;24;0;0;0;0;4;0;0;8;22;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1978;9;20.7;14.1;2.1;7.4;10.5;0.3;121.7;36.8;89.9;0;0;22;0;0;0;6;24;0;0;0;0;1;0;0;2;23;0;1;0;0;0
351220495;LUBLIN-RADAWIEC;1978;10;20.6;11.5;-2.3;5.0;8.0;-4.2;47.3;8.7;83.6;0;0;16;4;2;0;14;29;0;0;0;0;0;0;0;1;18;4;1;0;0;0
351220495;LUBLIN-RADAWIEC;1978;11;12.5;6.3;-2.9;1.7;3.6;-4.0;23.6;14.9;49.7;0;0;6;1;1;0;18;28;0;0;0;0;0;0;0;0;11;11;1;0;0;0
351220495;LUBLIN-RADAWIEC;1978;12;5.6;-1.3;-20.7;-7.0;-4.6;-21.1;45.6;14.2;51.4;12;10;6;10;2;2;4;29;1;0;3;1;0;0;0;0;0;14;0;0;0;1
351220495;LUBLIN-RADAWIEC;1979;1;4.6;-3.7;-23.7;-10.3;-6.5;-27.5;59.9;11.1;21.0;50;31;2;21;0;0;10;29;7;1;5;8;0;2;0;0;0;9;0;0;0;1
351220495;LUBLIN-RADAWIEC;1979;2;2.2;-2.3;-15.3;-9.8;-6.2;-22.5;12.8;3.7;87.6;46;28;0;12;1;0;5;21;0;0;8;4;3;1;0;0;0;14;0;0;0;1
351220495;LUBLIN-RADAWIEC;1979;3;12.7;4.7;-6.1;-0.8;1.7;-13.2;38.0;8.2;87.4;30;20;12;8;3;1;7;26;0;0;0;0;0;0;0;0;0;11;0;1;0;0
351220495;LUBLIN-RADAWIEC;1979;4;18.0;10.2;-3.0;2.7;6.0;-5.2;63.1;17.9;143.6;7;2;11;5;1;0;0;20;0;0;0;0;3;0;0;1;10;7;0;1;0;0
351220495;LUBLIN-RADAWIEC;1979;5;29.3;19.5;0.6;8.7;14.0;-3.0;25.2;9.5;285.4;0;0;12;1;0;0;3;16;0;0;0;0;1;0;0;4;26;2;0;1;0;0
351220495;LUBLIN-RADAWIEC;1979;6;29.3;24.3;7.6;13.2;18.7;4.5;59.5;25.9;263.4;0;0;12;0;0;0;2;15;0;0;0;0;2;0;0;8;24;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1979;7;25.2;19.3;7.1;10.0;14.3;4.4;67.8;10.0;217.1;0;0;18;0;0;0;0;27;0;0;0;0;4;0;0;9;23;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1979;8;28.1;21.1;8.5;12.4;16.4;5.1;101.3;37.1;206.9;0;0;16;0;0;0;4;26;0;0;0;0;3;0;0;6;26;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1979;9;26.1;18.3;3.1;8.9;13.0;-1.4;33.4;14.3;175.4;0;0;10;0;0;0;10;26;0;0;0;0;2;0;0;2;24;1;1;0;0;0
351220495;LUBLIN-RADAWIEC;1979;10;23.8;11.0;-6.7;1.2;5.6;-11.0;14.4;10.2;179.0;3;2;4;2;0;0;2;21;0;0;0;0;0;0;0;0;15;18;1;0;0;0
351220495;LUBLIN-RADAWIEC;1979;11;12.1;4.8;-12.6;0.2;2.2;-14.8;31.2;9.8;34.9;3;2;12;5;3;0;3;26;0;0;0;0;0;1;0;0;2;5;1;0;0;0
351220495;LUBLIN-RADAWIEC;1979;12;10.2;3.1;-13.0;-1.3;0.7;-17.2;58.1;10.4;29.7;7;10;10;9;3;0;7;30;0;0;0;1;0;1;0;0;0;10;0;0;0;1
351220495;LUBLIN-RADAWIEC;1980;1;3.0;-4.1;-18.0;-10.3;-7.1;-23.2;13.7;4.8;66.8;20;31;1;14;0;0;5;30;5;0;3;0;0;0;0;0;0;12;0;0;0;1
351220495;LUBLIN-RADAWIEC;1980;2;5.0;0.1;-9.2;-3.5;-2.1;-11.6;21.6;7.9;36.8;8;12;4;10;2;0;18;26;8;2;0;0;0;0;0;0;0;8;0;0;0;1
351220495;LUBLIN-RADAWIEC;1980;3;12.9;1.9;-10.7;-4.2;-1.6;-13.4;31.6;7.5;118.8;13;14;3;14;2;0;1;22;0;1;3;1;1;1;0;0;0;5;0;1;0;0
351220495;LUBLIN-RADAWIEC;1980;4;16.4;10.6;-2.0;2.0;5.9;-5.0;69.0;19.4;169.2;3;1;12;3;3;0;4;25;0;0;0;0;0;0;0;2;16;15;0;1;0;0
351220495;LUBLIN-RADAWIEC;1980;5;24.3;14.0;-1.7;4.0;8.9;-5.0;88.3;72.3;222.5;0;0;7;2;0;0;2;13;0;0;0;0;1;0;0;2;28;11;0;1;0;0
351220495;LUBLIN-RADAWIEC;1980;6;24.7;19.2;6.7;11.0;14.7;4.7;85.8;20.5;163.9;0;0;24;0;0;0;3;26;0;0;0;0;1;0;0;8;23;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1980;7;24.2;20.3;7.6;12.8;16.1;4.9;108.3;30.9;131.1;0;0;24;0;0;0;7;28;0;0;0;0;0;0;0;13;21;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1980;8;26.8;19.8;6.0;11.8;15.4;3.8;110.6;36.8;163.4;0;0;18;0;0;1;5;27;0;0;0;0;0;0;0;7;27;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1980;9;23.3;16.5;3.7;8.3;12.0;0.9;55.5;11.4;120.7;0;0;15;0;0;0;10;27;0;0;0;0;1;0;0;0;25;0;1;0;0;0
351220495;LUBLIN-RADAWIEC;1980;10;19.7;12.0;-1.6;4.6;7.8;-3.6;114.6;34.1;77.1;0;0;17;2;0;0;6;27;0;0;0;0;0;0;0;2;20;3;1;0;0;0
351220495;LUBLIN-RADAWIEC;1980;11;13.1;3.1;-9.8;-1.6;0.7;-15.8;37.8;4.9;47.3;12;16;6;11;0;0;5;26;0;2;2;1;0;0;0;0;2;6;1;0;0;0
351220495;LUBLIN-RADAWIEC;1980;12;7.5;0.7;-19.4;-4.3;-1.8;-23.9;27.0;12.4;36.9;16;14;8;11;3;0;6;29;2;1;4;3;0;2;0;0;0;14;0;0;0;1
351220495;LUBLIN-RADAWIEC;1981;1;4.0;-2.5;-18.3;-8.3;-5.3;-23.9;32.3;12.8;53.7;27;30;1;18;1;0;4;27;3;1;5;2;0;3;0;0;0;17;0;0;0;1
351220495;LUBLIN-RADAWIEC;1981;2;6.6;0.5;-12.0;-4.4;-2.1;-16.3;16.9;4.2;79.9;18;17;4;13;2;0;4;24;1;0;2;0;0;0;0;0;0;15;0;0;0;1
351220495;LUBLIN-RADAWIEC;1981;3;18.5;7.4;-9.5;-0.1;3.2;-10.2;56.1;18.4;123.8;8;6;9;9;2;1;4;26;0;1;0;0;3;0;0;0;5;16;0;1;0;0
351220495;LUBLIN-RADAWIEC;1981;4;20.8;10.4;-3.9;0.4;5.0;-6.1;10.7;5.8;201.6;0;0;3;4;2;0;4;20;0;0;0;0;5;1;0;0;20;17;0;1;0;0
351220495;LUBLIN-RADAWIEC;1981;5;27.0;18.5;-0.2;8.5;13.3;-3.0;70.7;18.3;229.4;0;0;13;0;0;0;6;20;0;0;0;0;1;0;0;8;23;1;0;1;0;0
351220495;LUBLIN-RADAWIEC;1981;6;29.2;21.9;5.6;12.2;16.7;3.7;69.1;14.6;188.7;0;0;17;0;0;0;5;29;0;0;0;0;3;0;0;6;25;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1981;7;29.5;22.9;8.9;12.2;17.3;6.9;90.8;36.9;244.5;0;0;9;0;0;1;1;22;0;0;0;0;2;0;0;3;26;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1981;8;29.0;21.1;6.0;11.6;16.0;2.4;50.9;9.6;204.0;0;0;17;0;0;0;2;25;0;0;0;0;4;1;0;4;27;0;0;0;1;0
351220495;LUBLIN-RADAWIEC;1981;9;26.5;18.7;0.8;8.9;13.5;-3.3;41.3;14.6;164.0;0;0;7;0;0;0;7;30;0;0;0;0;3;0;0;1;29;1;1;0;0;0
351220495;LUBLIN-RADAWIEC;1981;10;22.1;12.5;-1.4;5.3;8.6;-4.6;56.9;13.6;102.6;0;0;18;0;0;0;2;29;0;0;0;0;0;1;0;0;23;4;1;0;0;0
351220495;LUBLIN-RADAWIEC;1981;11;12.3;4.1;-5.0;0.3;2.1;-9.3;70.3;14.1;19.8;10;8;10;11;4;0;5;24;0;1;1;2;0;6;2;0;2;6;1;0;0;0
